0,1,2
0.743,-2.248,-1.625
-5.4,-6.31,-5.04
-4.28,-3.309,-2.617
-1.99,-3.982,-3.053
-6.74,-3.219,-2.613
1.831,-3.947,-2.836
-4.195,-0.3298,0.02065
0.56,-2.281,-1.631
0.9604,-3.29,-2.424
2.793,-4.344,-3.215
-5.367,-3.674,-2.932
0.351,-1.965,-1.284
-7.17,-3.217,-2.615
-0.865,-1.194,-0.6504
-2.873,-0.6265,-0.2852
-2.594,-3.592,-2.78
3.71,-6.645,-4.996
-13.69,-9.22,-7.555
-2.314,-2.229,-1.675
-3.88,-0.343,-0.03998
-3.006,-2.5,-1.933
-8.03,-6.035,-4.906
-6.38,-4.184,-3.373
-1.148,-1.618,-1.014
1.389,-3.092,-2.238
-11.92,-3.31,-2.758
-0.828,-0.8237,-0.417
1.348,-3.658,-2.578
-4.875,-4.61,-3.662
-6.89,-3.537,-2.861
1.911,-3.709,-2.709
-5.82,-4.887,-3.92
2.719,-4.695,-3.48
-0.4944,-1.515,-0.9204
-4.2,-2.875,-2.244
0.985,-2.945,-2.055
-2.695,-0.6,-0.2986
-13.74,-8.41,-6.902
-0.4807,-5.652,-4.348
1.113,-2.787,-1.911
-7.688,-10.66,-8.56
-2.004,-4.957,-3.842
-4.45,-3.22,-2.547
-2.781,-2.17,-1.643
-7.6,-7.348,-5.93
-6.297,-6.547,-5.258
-0.4336,-4.77,-3.639
-8.055,-7.062,-5.707
-3.006,-4.227,-3.316
-6.363,-6.883,-5.527
-0.533,-1.0625,-0.597
0.4375,-1.96,-1.338
-10.99,-7.207,-5.902
-1.853,-3.125,-2.377
-7.54,-5.848,-4.734
-10.234,-4.72,-3.904
-2.248,-2.775,-2.11
-5.227,-4.19,-3.354
-6.445,-1.644,-1.236
-3.807,-1.026,-0.6245
-1.441,-3.072,-2.299
-8.54,-7.594,-6.145
-9.16,-7.82,-6.344
0.3955,-2.088,-1.404
0.0768,-1.524,-0.957
-6.18,-9.25,-7.406
2.523,-5.23,-3.926
-3.645,-5.24,-4.133
2.137,-3.588,-2.666
2.504,-4.117,-2.98
0.3923,-3.37,-2.506
-6.38,-4.13,-3.328
-5.926,-4.13,-3.307
1.5,-3.537,-2.602
-8.836,-5.805,-4.727
2.414,-6.38,-4.863
3.965,-6.17,-4.562
-0.2327,-7.34,-5.67
-9.42,-7.46,-6.062
0.00393,-1.985,-1.236
1.061,-3.137,-2.229
-1.009,-1.078,-0.607
1.958,-3.832,-2.775
-8.22,-8.21,-6.64
-9.5,-7.996,-6.504
-5.67,-2.922,-2.33
-11.22,-5.645,-4.676
-5.938,-2.422,-1.942
1.191,-3.043,-2.094
-8.93,-10.1,-8.164
-1.237,-2.926,-2.137
1.627,-3.424,-2.447
-3.129,-0.286,0.02536
-6.97,-4.797,-3.889
-1.32,-1.293,-0.679
-0.1466,-2.662,-1.772
-2.11,-2.143,-1.564
-4.043,-1.608,-1.181
-3.453,-1.987,-1.51
2.9,-4.91,-3.67
-4.176,-2.273,-1.72
-1.065,-2.016,-1.388
-11.234,-9.18,-7.49
-3.889,-2.205,-1.697
-13.61,-9.92,-8.15
3.172,-6.266,-4.73
-3.232,-0.2405,0.09814
-1.556,-2.002,-1.353
-5.168,-6.426,-5.113
-4.45,-0.6064,-0.2269
-7.094,-3.488,-2.838
1.188,-3.225,-2.24
0.579,-2.705,-1.971
2.871,-4.656,-3.469
-7.004,-4.633,-3.74
-0.7285,-1.745,-1.107
-7.875,-5.516,-4.477
3.336,-5.727,-4.21
-0.5825,-3.719,-2.814
-4.387,-2.322,-1.819
-7.92,-5.496,-4.46
-3.707,-1.756,-1.267
-0.193,-1.638,-0.986
-5.402,-3.965,-3.172
-2.656,-0.731,-0.3987
0.561,-1.964,-1.351
-2.65,-0.2078,0.1392
-2.084,-0.2235,0.07007
-4.656,-2.799,-2.203
-5.69,-1.888,-1.484
0.2289,-3.566,-2.678
-0.983,-1.963,-1.348
-1.571,-6.5,-5.066
0.8076,-2.951,-2.016
-6.547,-5.637,-4.543
-5.23,-6.24,-4.98
-11.1,-7.93,-6.48
-7.66,-4.72,-3.84
-6.535,-4.16,-3.357
-6.88,-2.352,-1.885
-10.805,-5.547,-4.59
-1.45,-0.4302,-0.0827
2.027,-3.232,-2.371
0.4932,-4.223,-3.186
-8.68,-3.107,-2.555
-10.98,-3.777,-3.15
-0.5503,-2.75,-2.06
-3.469,-4.445,-3.502
2.076,-4.0,-2.87
-0.5435,-3.5,-2.633
2.688,-4.19,-3.113
-5.55,-2.191,-1.723
-5.418,-5.363,-4.273
0.845,-3.127,-2.125
-14.836,-6.668,-5.535
2.395,-3.88,-2.883
-12.125,-9.39,-7.695
-0.2551,-3.836,-2.898
1.047,-3.7,-2.705
-2.45,-1.475,-1.046
0.1829,-2.695,-1.921
-4.836,-5.395,-4.297
-0.00893,-2.154,-1.446
-0.323,-6.65,-5.133
-4.785,-2.021,-1.549
2.191,-5.22,-3.953
-6.457,-6.37,-5.133
-6.266,-2.104,-1.663
-5.625,-1.178,-0.834
1.565,-3.977,-2.959
-0.03488,-2.883,-2.129
2.225,-4.242,-3.07
2.303,-3.896,-2.809
-3.662,-0.316,-0.01613
-2.42,-0.3105,0.04193
-9.62,-9.74,-7.895
-11.47,-10.766,-8.75
0.781,-2.44,-1.634
2.818,-5.035,-3.738
-3.355,-0.3235,-0.02701
-5.598,-4.016,-3.205
-7.383,-3.613,-2.951
-1.478,-1.439,-1.011
-9.055,-3.387,-2.77
3.639,-6.03,-4.51
-3.7,-3.467,-2.719
-0.278,-1.632,-1.048
2.938,-4.562,-3.414
0.377,-2.965,-2.02
-3.133,-1.394,-0.957
-1.402,-2.451,-1.824
-8.14,-1.5205,-1.145
-0.2803,-2.22,-1.422
-4.63,-2.217,-1.733
-0.6494,-3.537,-2.67
-9.17,-6.926,-5.64
-6.605,-5.47,-4.395
-4.273,-5.992,-4.75
-3.746,-3.986,-3.13
-9.805,-6.39,-5.203
-4.074,-1.422,-0.981
-8.21,-6.79,-5.5
-13.164,-8.57,-7.035
-3.602,-5.652,-4.453
-5.246,-4.99,-3.977
-4.973,-5.355,-4.258
-1.077,-2.17,-1.5625
-6.4,-4.523,-3.65
2.213,-3.658,-2.668
0.3308,-2.31,-1.522
-1.809,-0.3242,-0.01066
0.8193,-3.027,-2.219
-11.22,-7.04,-5.754
1.373,-2.994,-2.2
-8.07,-10.21,-8.22
-2.72,-1.656,-1.172
-11.95,-7.65,-6.27
-7.848,-9.89,-7.957
1.66,-3.992,-2.812
-8.734,-10.516,-8.49
-9.766,-11.734,-9.5
-4.418,-3.434,-2.719
-0.664,-1.782,-1.065
-11.586,-10.16,-8.28
2.293,-4.004,-2.89
-0.8823,-2.781,-2.074
-1.209,-0.5767,-0.2383
1.583,-4.797,-3.6
-3.025,-1.752,-1.266
-6.324,-2.406,-1.917
-10.9,-5.54,-4.566
2.404,-4.453,-3.303
-4.473,-5.223,-4.156
-0.00992,-4.562,-3.463
-1.318,-0.7363,-0.3425
-3.479,-1.253,-0.892
0.6523,-3.93,-2.965
-5.305,-1.675,-1.234
-1.807,-0.9014,-0.499
-7.926,-8.72,-7.04
-5.766,-3.23,-2.58
-9.85,-5.86,-4.81
0.1323,-2.982,-2.139
-1.862,-1.117,-0.6875
-2.209,-1.164,-0.7676
1.309,-3.396,-2.396
-4.676,-5.105,-4.074
-6.875,-4.824,-3.902
0.979,-2.88,-2.021
-9.98,-8.82,-7.18
-4.176,-7.77,-6.168
-4.406,-1.23,-0.8735
-1.792,-1.832,-1.329
-0.3728,-1.307,-0.814
-6.28,-1.691,-1.297
-5.527,-1.096,-0.7754
-7.38,-2.893,-2.35
0.31,-2.316,-1.578
1.133,-2.746,-1.916
-1.495,-1.258,-0.6963
2.322,-4.48,-3.314
-0.458,-2.09,-1.475
-1.501,-2.217,-1.628
-2.285,-0.9795,-0.633
-12.01,-9.17,-7.504
-1.768,-1.829,-1.268
-8.63,-10.734,-8.66
-7.875,-8.07,-6.508
1.826,-3.129,-2.264
-10.3,-8.61,-7.0
0.49,-2.281,-1.577
-2.523,-2.693,-2.06
-1.752,-3.988,-3.064
-7.1,-1.535,-1.176
-1.169,-1.107,-0.6987
-5.387,-2.709,-2.14
-0.937,-1.416,-0.8726
-5.992,-6.09,-4.875
-0.7993,-1.293,-0.7393
-10.016,-6.74,-5.516
1.052,-3.125,-2.217
-1.654,-4.406,-3.402
2.0,-4.047,-2.996
-1.335,-0.709,-0.32
0.909,-2.848,-2.05
-11.38,-6.04,-4.973
-12.85,-9.75,-7.957
-2.744,-3.924,-3.049
0.671,-1.9375,-1.313
-3.588,-7.13,-5.64
-14.19,-10.18,-8.35
-8.23,-6.45,-5.23
-1.597,-0.821,-0.2993
-7.883,-7.586,-6.117
1.46,-5.168,-3.877
-6.016,-6.344,-5.082
-5.555,-2.562,-2.053
-10.85,-8.266,-6.74
0.396,-2.799,-2.0
3.637,-5.934,-4.387
-2.95,-4.066,-3.18
1.805,-3.518,-2.475
0.0886,-1.771,-1.208
0.9053,-3.43,-2.389
-2.123,-0.6504,-0.254
-12.54,-7.21,-5.94
0.4585,-2.172,-1.487
-1.011,-1.652,-1.056
-1.445,-0.523,-0.1853
-3.328,-3.898,-3.059
1.76,-3.518,-2.607
1.111,-2.846,-1.955
-1.763,-0.622,-0.2404
2.05,-3.72,-2.766
-2.518,-4.387,-3.424
-0.0152,-1.901,-1.256
1.56,-4.027,-3.004
-3.914,-1.155,-0.806
-9.48,-4.664,-3.844
-4.77,-1.039,-0.6553
0.4949,-1.905,-1.284
-2.523,-2.102,-1.6
-6.184,-1.742,-1.314
-0.2954,-1.329,-0.853
1.787,-3.344,-2.424
-1.416,-1.589,-1.138
-1.046,-2.184,-1.592
0.275,-1.684,-1.137
-4.207,-1.431,-1.01
0.52,-3.318,-2.43
-5.734,-4.254,-3.416
-3.46,-3.35,-2.627
2.11,-4.28,-3.047
-4.914,-1.671,-1.249
-8.85,-8.695,-7.043
1.33,-4.613,-3.486
-2.475,-4.758,-3.719
0.3228,-3.305,-2.373
-10.74,-9.77,-7.945
-6.02,-1.524,-1.144
2.768,-4.773,-3.438
0.736,-1.964,-1.319
2.791,-4.37,-3.232
0.655,-2.766,-1.93
1.474,-3.451,-2.42
-7.18,-2.63,-2.145
-8.734,-4.094,-3.342
-2.56,-0.3528,0.03238
2.793,-4.215,-3.145
-4.836,-2.342,-1.834
-1.511,-0.4587,-0.1921
-1.666,-0.894,-0.4329
1.6875,-3.873,-2.879
3.502,-5.93,-4.445
-0.6377,-2.941,-2.197
-7.277,-11.17,-8.97
-7.984,-5.297,-4.3
1.036,-2.59,-1.827
0.512,-2.191,-1.446
-3.615,-1.449,-1.018
-3.064,-0.868,-0.486
-8.91,-4.17,-3.426
1.584,-3.326,-2.37
-5.664,-4.438,-3.555
-3.832,-2.107,-1.629
-8.96,-7.344,-5.97
4.25,-6.51,-4.88
-6.89,-1.96,-1.55
-0.6846,-4.23,-3.19
0.857,-2.932,-2.02
2.814,-5.613,-4.223
-0.1589,-3.045,-2.26
-0.617,-2.932,-2.193
-2.287,-0.7476,-0.371
-4.195,-0.318,0.0645
-8.65,-5.45,-4.445
-1.211,-2.629,-1.944
2.756,-4.617,-3.434
0.9165,-2.47,-1.745
-13.016,-9.97,-8.16
-4.89,-3.686,-2.932
-0.2666,-2.865,-2.049
1.942,-3.885,-2.771
1.558,-4.09,-3.033
-9.2,-6.453,-5.246
-8.99,-6.344,-5.156
-10.3,-7.875,-6.434
-1.872,-0.526,-0.1388
1.825,-3.83,-2.707
-1.726,-0.5415,-0.1533
-7.46,-5.3,-4.293
1.729,-3.578,-2.596
-10.94,-7.773,-6.355
-5.49,-1.28,-0.927
-1.163,-2.67,-1.952
-4.207,-5.348,-4.242
-7.555,-2.223,-1.755
2.846,-4.574,-3.365
-10.85,-9.46,-7.703
3.102,-5.223,-3.84
-5.79,-5.047,-4.04
0.6963,-2.145,-1.422
-2.691,-0.962,-0.607
-3.053,-2.023,-1.473
-5.0,-5.066,-4.043
-9.89,-7.773,-6.33
1.249,-3.404,-2.535
-6.785,-5.27,-4.254
-1.097,-0.8936,-0.489
-2.098,-2.082,-1.542
-2.582,-0.2217,0.1387
-6.477,-3.703,-2.996
-2.27,-1.258,-0.814
-1.085,-1.316,-0.812
-6.617,-4.438,-3.59
-1.447,-2.105,-1.544
-10.5,-9.53,-7.75
2.842,-4.547,-3.39
-9.62,-9.1,-7.38
-0.6357,-1.689,-0.9663
0.9893,-2.553,-1.749
-3.164,-0.188,0.227
-0.7734,-3.244,-2.428
-7.92,-6.867,-5.555
-0.62,-0.9575,-0.52
-2.951,-0.2598,0.04987
-8.84,-5.188,-4.242
-1.863,-0.9434,-0.563
0.2476,-3.87,-2.918
3.58,-5.71,-4.27
1.569,-3.363,-2.338
-0.688,-1.523,-0.9844
3.271,-5.04,-3.766
-7.0,-6.707,-5.395
-1.995,-0.516,-0.2086
-6.43,-4.996,-4.03
-0.526,-1.699,-1.175
-0.01441,-3.562,-2.662
-0.346,-1.258,-0.7554
-4.516,-2.512,-1.952
0.524,-2.06,-1.415
-7.91,-6.47,-5.24
1.893,-3.115,-2.252
-4.96,-3.145,-2.484
1.896,-3.176,-2.287
-7.848,-4.973,-4.043
-7.26,-5.402,-4.38
-3.596,-1.601,-1.195
-6.68,-7.746,-6.227
-11.3,-10.09,-8.21
-4.367,-4.14,-3.281
-7.613,-2.947,-2.4
-8.43,-5.973,-4.86
-4.145,-4.875,-3.87
-7.48,-13.02,-10.44
-9.47,-5.586,-4.566
-0.667,-1.816,-1.195
-14.35,-8.67,-7.12
0.4824,-2.564,-1.705
-2.393,-2.473,-1.884
-0.0699,-6.402,-4.91
-7.156,-6.938,-5.594
-1.619,-3.936,-3.025
-0.768,-1.563,-1.05
-6.312,-1.999,-1.553
-4.082,-7.13,-5.645
-3.824,-3.164,-2.473
-5.273,-7.375,-5.895
-2.828,-1.37,-0.8354
2.521,-8.16,-6.254
0.077,-3.271,-2.38
-1.635,-0.7236,-0.2327
-8.01,-4.98,-4.062
-17.12,-10.8,-8.88
-8.445,-6.234,-5.062
-3.492,-2.041,-1.56
-4.88,-5.098,-4.06
-2.797,-0.548,-0.136
-1.828,-0.8716,-0.368
-2.758,-2.96,-2.29
-2.396,-3.645,-2.81
-6.957,-4.94,-3.986
2.469,-4.277,-3.133
1.023,-3.826,-2.812
-12.04,-10.2,-8.31
-11.63,-8.125,-6.66
-1.652,-0.8394,-0.3315
-8.53,-10.6,-8.55
1.942,-3.516,-2.54
-3.326,-1.262,-0.845
-5.71,-7.38,-5.906
-0.76,-2.205,-1.537
-1.687,-5.223,-4.05
-1.148,-1.723,-1.21
3.443,-5.434,-4.07
-12.48,-6.23,-5.156
-0.668,-2.021,-1.338
-5.555,-3.213,-2.58
3.64,-5.56,-4.125
-11.414,-6.117,-5.027
-15.74,-10.055,-8.3
-2.293,-4.883,-3.791
-4.977,-0.9106,-0.5967
0.05124,-1.337,-0.834
-4.516,-7.312,-5.832
-3.885,-1.034,-0.668
-0.542,-6.367,-4.926
3.908,-6.895,-5.188
-2.664,-4.883,-3.824
-3.682,-5.754,-4.535
-3.205,-4.35,-3.414
-7.758,-3.826,-3.111
-12.61,-12.375,-10.086
-10.03,-4.74,-3.908
-6.734,-8.77,-7.04
-8.08,-1.098,-0.7256
2.586,-4.69,-3.496
-1.131,-0.795,-0.362
-0.6,-2.65,-1.834
-1.579,-0.8853,-0.3499
-0.06232,-1.837,-1.186
0.3015,-2.873,-2.123
-0.8174,-1.219,-0.7124
-9.6,-5.574,-4.574
-9.8,-4.86,-3.97
-2.87,-0.5117,-0.221
-0.958,-0.8984,-0.4546
-1.356,-5.73,-4.438
-1.977,-3.994,-3.06
-0.1578,-2.055,-1.342
-3.48,-3.69,-2.898
-4.22,-2.713,-2.13
-11.734,-6.168,-5.066
1.564,-4.6,-3.467
-0.0752,-1.414,-0.8696
3.28,-5.355,-3.99
2.07,-3.648,-2.668
-14.29,-8.07,-6.664
-2.219,-0.7017,-0.2032
0.02602,-5.387,-4.1
-3.285,-1.746,-1.297
-6.156,-0.828,-0.493
-7.477,-2.234,-1.81
-3.37,-3.213,-2.525
-5.715,-3.645,-2.914
1.762,-3.754,-2.65
-7.75,-9.805,-7.895
-6.426,-6.082,-4.883
-4.145,-4.46,-3.533
0.7275,-2.385,-1.701
-1.01,-0.8174,-0.4172
1.239,-4.293,-3.217
-1.725,-2.068,-1.501
-5.664,-1.858,-1.43
-2.012,-3.309,-2.541
0.3152,-2.066,-1.448
-3.89,-3.814,-3.014
-8.07,-7.8,-6.316
-8.03,-4.652,-3.791
-2.625,-1.552,-1.008
-5.637,-9.664,-7.723
-2.062,-3.139,-2.41
0.4475,-2.25,-1.493
-1.871,-0.7188,-0.3025
-2.887,-4.082,-3.184
-0.2864,-2.201,-1.57
-5.914,-5.797,-4.645
-13.336,-8.38,-6.883
-3.271,-3.62,-2.836
-8.73,-6.543,-5.33
-7.363,-6.535,-5.28
1.446,-3.553,-2.531
-5.97,-7.293,-5.832
-1.151,-1.479,-0.933
-8.234,-4.23,-3.451
0.408,-1.927,-1.339
-0.76,-4.645,-3.547
-0.7817,-3.646,-2.756
-3.34,-1.228,-0.8535
-2.834,-1.485,-1.041
-6.957,-9.164,-7.363
-8.62,-9.125,-7.375
-0.8853,-4.17,-3.172
-3.133,-1.585,-1.17
-0.5376,-1.584,-0.983
-4.58,-1.668,-1.265
0.7275,-2.275,-1.52
-11.76,-6.914,-5.688
-3.572,-4.605,-3.623
-1.242,-1.639,-1.099
-0.608,-1.581,-0.9214
-6.082,-2.525,-2.014
-6.59,-4.133,-3.346
-0.3098,-2.219,-1.557
-11.16,-8.695,-7.098
2.322,-4.0,-2.938
2.16,-4.1,-2.941
-1.679,-5.23,-4.066
-2.916,-0.2683,0.0569
-0.857,-1.493,-1.052
-7.395,-1.95,-1.544
1.474,-3.346,-2.404
-8.3,-5.227,-4.266
-3.598,-2.445,-1.89
1.669,-3.648,-2.623
2.94,-4.63,-3.445
-1.268,-1.452,-0.847
0.1954,-3.438,-2.559
-1.226,-2.652,-1.983
-9.01,-9.63,-7.785
-3.174,-0.3284,-0.0506
2.67,-4.316,-3.182
-0.436,-2.441,-1.801
-0.1505,-1.793,-1.133
-0.3682,-3.072,-2.303
-1.038,-4.5,-3.438
-9.53,-8.445,-6.855
-7.016,-4.273,-3.465
-1.701,-3.33,-2.557
-10.19,-6.297,-5.16
-0.5283,-1.19,-0.6704
-7.71,-11.5,-9.25
-0.1394,-3.0,-2.223
-3.197,-4.75,-3.734
-5.938,-11.89,-9.5
3.023,-4.715,-3.525
-10.836,-6.875,-5.65
-2.299,-1.259,-0.756
-4.195,-2.521,-1.972
-1.539,-1.979,-1.412
-0.1261,-2.477,-1.738
-0.2776,-2.117,-1.382
-9.57,-5.434,-4.47
-9.43,-7.234,-5.89
-12.65,-7.426,-6.14
-6.26,-9.68,-7.75
-18.34,-10.92,-9.05
1.874,-3.32,-2.428
-11.05,-8.586,-7.02
-4.63,-4.89,-3.873
-9.18,-4.227,-3.486
0.2534,-2.727,-1.836
-4.695,-5.52,-4.402
-0.3772,-2.531,-1.835
-7.484,-6.13,-4.945
2.158,-3.889,-2.836
3.365,-5.426,-4.05
0.05142,-3.885,-2.943
1.409,-2.777,-1.99
-7.08,-3.674,-2.982
-3.514,-0.3801,-0.08795
-1.596,-2.82,-2.123
-6.93,-5.94,-4.79
-11.02,-10.42,-8.47
-6.984,-1.126,-0.757
-3.232,-4.938,-3.88
1.1045,-3.805,-2.79
-8.31,-7.465,-6.047
-10.06,-7.324,-5.98
-8.125,-3.701,-3.031
-11.28,-11.586,-9.42
2.03,-3.86,-2.87
-1.664,-2.795,-2.113
2.988,-5.223,-3.898
-4.09,-2.79,-2.193
-1.409,-6.23,-4.832
-1.497,-2.145,-1.482
-0.1965,-2.201,-1.482
-0.832,-1.108,-0.6157
-3.889,-3.441,-2.71
-0.1145,-1.339,-0.8022
-3.547,-1.66,-1.233
0.775,-3.031,-2.184
-0.8184,-2.535,-1.883
-2.727,-0.2996,0.0325
2.223,-4.293,-3.086
0.5366,-2.562,-1.775
-2.453,-3.36,-2.611
-12.37,-8.39,-6.887
0.1656,-2.97,-2.068
0.3032,-2.004,-1.332
-5.73,-4.246,-3.393
-1.553,-1.136,-0.581
-4.23,-3.428,-2.709
-2.203,-1.013,-0.5933
-0.758,-0.6943,-0.3147
-0.2673,-1.899,-1.208
-1.357,-1.548,-1.081
-10.34,-6.656,-5.453
-3.379,-0.3545,-0.0728
-7.496,-1.005,-0.652
-4.297,-1.639,-1.204
-5.49,-7.184,-5.715
-0.02002,-2.238,-1.505
-3.504,-7.242,-5.727
-6.453,-3.857,-3.115
-2.266,-0.5645,-0.2214
0.3577,-3.422,-2.56
-7.51,-7.156,-5.773
1.572,-3.3,-2.465
0.3564,-1.826,-1.227
-1.594,-0.98,-0.529
-7.7,-4.668,-3.795
-5.168,-1.276,-0.914
-7.133,-5.05,-4.07
0.8374,-4.17,-3.129
-9.336,-5.51,-4.51
2.418,-3.934,-2.855
-11.86,-7.594,-6.227
-5.19,-0.8394,-0.5303
0.7417,-1.725,-1.18
-6.89,-8.11,-6.523
2.45,-4.73,-3.535
0.9175,-2.713,-1.869
-8.086,-6.28,-5.094
-7.297,-3.926,-3.182
-1.331,-3.988,-3.047
0.221,-2.26,-1.511
-2.06,-0.2568,0.0335
1.167,-3.129,-2.125
-9.79,-6.125,-5.02
-0.4426,-1.557,-0.9414
-3.963,-1.522,-1.136
3.0,-4.895,-3.617
-4.16,-3.12,-2.453
-8.164,-7.83,-6.33
-2.295,-1.692,-1.21
-5.535,-5.9,-4.71
1.562,-3.293,-2.357
0.4187,-2.893,-2.098
-2.73,-1.978,-1.384
1.236,-4.977,-3.764
-2.16,-4.85,-3.764
-9.1,-10.38,-8.41
-5.426,-2.387,-1.835
-1.86,-1.016,-0.5977
-7.676,-4.1,-3.346
-8.95,-4.035,-3.309
-0.8525,-2.809,-2.068
3.3,-5.77,-4.246
0.07306,-2.738,-1.851
-3.68,-4.617,-3.627
-6.277,-4.355,-3.506
-7.13,-2.92,-2.367
-12.85,-7.996,-6.566
-12.37,-8.24,-6.773
2.812,-4.97,-3.713
-1.139,-0.5933,-0.2766
-5.125,-0.5977,-0.2908
-7.74,-9.516,-7.66
-3.047,-3.967,-3.096
-4.152,-1.198,-0.836
-6.83,-7.074,-5.695
3.25,-4.934,-3.688
1.112,-3.463,-2.557
-7.605,-6.29,-5.082
-1.897,-1.066,-0.5747
-1.974,-4.184,-3.234
-4.05,-4.125,-3.24
-11.055,-7.594,-6.207
-2.906,-1.861,-1.37
-8.336,-6.836,-5.547
-1.763,-1.145,-0.5938
-3.926,-2.684,-2.072
1.735,-3.99,-2.85
-7.152,-3.994,-3.248
-2.465,-3.402,-2.63
2.64,-4.23,-3.113
-1.486,-0.5093,-0.152
3.29,-5.375,-3.959
0.1646,-1.765,-1.151
-1.398,-1.076,-0.6177
-7.848,-7.59,-6.137
-3.797,-3.934,-3.104
-1.387,-2.758,-2.082
-1.139,-1.716,-1.219
-6.496,-4.92,-3.967
-1.322,-4.43,-3.4
-4.227,-5.598,-4.44
-2.59,-2.113,-1.562
-6.254,-3.406,-2.738
-12.32,-9.32,-7.63
-4.082,-3.475,-2.727
-0.1334,-1.633,-1.011
-0.814,-1.151,-0.654
1.58,-3.236,-2.285
-4.23,-4.69,-3.709
-12.83,-7.4,-6.105
-7.914,-3.918,-3.205
-7.844,-6.75,-5.45
-7.91,-4.535,-3.69
-0.8647,-2.555,-1.88
-2.205,-4.492,-3.486
-5.688,-5.94,-4.76
-0.3796,-4.15,-3.148
-3.906,-4.254,-3.336
-5.05,-4.69,-3.738
-6.113,-4.383,-3.521
0.4902,-2.584,-1.749
-2.564,-3.777,-2.912
-8.91,-6.477,-5.273
-2.209,-1.062,-0.569
-1.353,-1.085,-0.607
-0.8267,-3.674,-2.775
-1.038,-1.241,-0.683
0.4404,-1.995,-1.363
-1.661,-2.248,-1.668
-0.9155,-1.6875,-1.0205
-3.24,-2.072,-1.58
-0.834,-4.156,-3.172
-1.647,-1.127,-0.6357
-18.45,-11.74,-9.664
-4.53,-0.3633,0.01567
-8.32,-7.656,-6.19
-2.719,-3.2,-2.488
-4.57,-0.8193,-0.4958
-13.71,-4.47,-3.723
-2.836,-0.9844,-0.641
1.391,-3.746,-2.799
-15.85,-13.44,-10.984
-6.258,-3.299,-2.67
-4.44,-2.96,-2.314
1.539,-3.688,-2.58
-4.16,-1.921,-1.466
-1.824,-1.99,-1.437
-9.125,-4.656,-3.816
-6.098,-5.906,-4.742
-3.768,-1.225,-0.8467
-3.053,-4.57,-3.58
2.387,-4.383,-3.277
-9.81,-9.65,-7.816
-3.834,-1.156,-0.791
-14.01,-6.17,-5.16
-3.93,-6.03,-4.785
-0.2856,-3.33,-2.484
-1.578,-3.314,-2.521
0.7163,-2.193,-1.527
-12.12,-8.55,-7.004
-3.787,-4.79,-3.777
-10.02,-11.12,-9.01
-5.88,-6.703,-5.363
-0.4846,-1.869,-1.229
-5.297,-4.95,-3.957
-0.0913,-3.137,-2.346
-3.285,-2.428,-1.846
0.9272,-3.021,-2.182
-7.035,-7.59,-6.105
-10.35,-5.32,-4.383
-10.3,-5.777,-4.723
-5.56,-3.26,-2.6
-2.283,-2.695,-2.027
1.617,-2.719,-1.956
-1.275,-3.895,-2.955
-8.26,-3.09,-2.518
-1.86,-0.461,-0.1299
2.145,-4.555,-3.264
-3.402,-3.832,-2.988
0.8086,-2.455,-1.746
-5.19,-10.09,-8.05
-1.665,-2.174,-1.543
-4.53,-2.736,-2.152
-5.31,-3.828,-3.059
-7.023,-5.33,-4.305
-1.318,-2.73,-2.047
-1.267,-1.176,-0.667
-1.181,-2.043,-1.401
-0.3464,-1.846,-1.2
-6.645,-3.07,-2.479
-0.748,-2.453,-1.812
-6.62,-5.62,-4.52
-6.76,-3.607,-2.922
0.6113,-2.324,-1.567
-0.9004,-1.972,-1.241
2.719,-4.473,-3.316
-5.668,-3.889,-3.113
-2.541,-1.774,-1.303
0.2688,-1.858,-1.187
-7.348,-5.99,-4.84
3.568,-5.973,-4.473
2.309,-3.709,-2.752
-9.42,-3.912,-3.227
-10.44,-8.65,-7.04
-1.041,-0.5815,-0.2264
0.982,-2.78,-1.904
-6.4,-4.156,-3.35
-8.34,-4.004,-3.297
-8.91,-9.73,-7.875
-6.668,-2.68,-2.137
-0.9155,-3.87,-2.92
1.629,-4.113,-2.957
3.322,-5.637,-4.156
2.064,-3.848,-2.846
1.922,-3.07,-2.23
-1.561,-1.837,-1.357
-5.652,-4.19,-3.361
-7.34,-9.086,-7.31
1.832,-3.438,-2.467
1.091,-4.098,-3.062
-2.441,-2.652,-2.04
-0.8135,-2.703,-2.008
-4.7,-5.145,-4.086
-9.75,-3.436,-2.842
-12.04,-8.36,-6.832
-4.06,-3.035,-2.385
-8.1,-5.71,-4.637
-10.195,-7.047,-5.75
-6.016,-3.105,-2.508
-5.574,-5.61,-4.496
0.4653,-3.283,-2.428
-9.055,-8.2,-6.65
-4.31,-3.459,-2.734
-1.105,-1.28,-0.7383
-2.795,-4.32,-3.379
0.5796,-2.268,-1.51
-9.61,-4.992,-4.105
-8.12,-3.125,-2.562
2.293,-6.05,-4.598
-0.752,-5.16,-3.96
2.383,-5.312,-4.016
-3.107,-1.378,-0.9614
-9.85,-8.336,-6.76
-6.344,-5.867,-4.715
-6.242,-0.888,-0.5596
-2.979,-4.83,-3.791
1.327,-3.207,-2.244
-15.24,-8.67,-7.156
2.668,-4.727,-3.422
-5.094,-1.225,-0.872
-1.703,-0.86,-0.442
-0.369,-2.648,-1.928
-8.89,-4.85,-3.98
